	Address	Latitude	Longitude
4171	CL 55-KR 30	4.64537252	-74.08034918
4172	AC 10-KR 45	4.716045	-74.0530039
4173	CL 34A-KR 90 S	4.6426585	-74.1667429
4174	AV AVENIDA AGOBERTO MEJIA CIFUENTES-CL 7B S	4.6071414	-74.18331505
4175	CL 2A-KR 72 S	4.62138	-74.1392292
4176	KR 19C-CL 50 S	4.63733543	-74.06614168
4177	KR 21-CL 34	4.6240207	-74.0751514
4178	CL 40B-KR 88 S	4.6276518	-74.06659205
4179	KR 86D-CL 42F	4.630675	-74.0707819
4180	AC 116-KR 50	4.699272	-74.05416098
4181	CL 73D-KR 14L S	4.7099735	-74.12245025
4182	AV AVENIDA PRIMERO DE MAYO-KR 11B	4.6091654	-74.12873327
4183	AC 43-TR 78I S	4.74060915	-74.03207815
4184	AK 30-CL 52BIS	4.65441825	-74.07817544
4185	CL 5A-KR 88 S	4.6412268	-74.16195
4186	CL 22-KR 10 SE	4.608798	-74.072993
4187	KR 78G-CL 48B S	4.63593955	-74.06971655
4188	TR 74BBIS-CL 40F S	4.5662496	-74.1103956
4189	CL 26-KR 19B S	4.5810874	-74.1068838
4190	AV AVENIDA CIUDAD DE CALI-DG 49	4.65499	-74.1414562
4191	KR 6A-CL 175	4.75374735	-74.02428905
4192	CL 125-KR 17	4.7035366	-74.04495315
4193	CL 42GBIS-KR 78C S	4.6092963	-74.206896
4194	KR 31-DG 52B S	4.582329	-74.137159
4195	AV AVENIDA DEL SUR-AK 68	4.6088476	-74.1297353
4196	AC 116-TR 59	4.7002104	-74.0698143
4197	AK 30-CL 50A	4.6640827	-74.07570865
4198	AC 22-KR 34	4.699351	-74.0532273
4199	AV AVENIDA PRIMERO DE MAYO-CL 31	4.60876155	-74.1285232
4200	TR 77A-CL 65F	4.70154715	-74.1290469
4201	KR 87I-CL 74 S	4.6563176	-74.05362585
4202	KR 11-CL 66 ES	4.6523868	-74.0623445
4203	DG 71ABIS-KR 20	4.631038	-74.1333739
4204	KR 24F-CL 24 S	4.60788114	-74.06668142
4205	DG 64B-KR 19B S	4.5598701	-74.1455184
4206	AV AVENIDA BOYACA-CL 47A	4.66776727	-74.11044812
4207	CL 33-KR 14 S	4.6157292	-74.09533705
4208	AV AVENIDA DE LAS AMERICAS-KR 84	4.62639619	-74.09423137
4209	CL 43A-KR 13	4.63079523	-74.06624754
4210	AV AVENIDA CARACAS-KR 11B	4.5189856	-74.11748429
4211	KR 89B-CL 57A S	4.6474398	-74.08212485
4212	KR 80I-CL 85 S	4.68129455	-74.07390595
4213	AK 30-CL 25BIS	4.65853145	-74.07800733
4214	TR 30-CL 58C S	4.6043662	-74.1738857
4215	CL 68A-KR 90A	4.6946264	-74.11395945
4216	CL 62-KR 3	4.6455589	-74.0579642
4217	CL 59-KR 19A S	4.5806201	-74.18004365
4218	DG 69G-TR 47 S	4.573819	-74.160893
4219	AC 170-KR 92	4.7482168	-74.03064612
4220	KR 5-CL 77BIS S	4.54992	-74.109045
4221	KR 71C-CL 5C S	4.629189	-74.133046
4222	AV AVENIDA BOYACA-KR 131	4.724175	-74.0731
4223	CL 38-KR 81G	4.6042012	-74.13703815
4224	AV AVENIDA DEL SUR-KR 58C	4.54044	-74.1465769
4225	CL 67B-KR 68B S	4.69464225	-74.11628435
4226	DG 24C-KR 96	4.680971	-74.1276545
4227	CL 76B-KR 9A S	4.61740558	-74.12914498
4228	CL 69A-KR 17D S	4.6171353	-74.1292808
4229	KR 67-CL 67D	4.663359	-74.0775211
4230	CL 21-KR 53	4.6663115	-74.13264755
4231	AV AVENIDA BOYACA-KR 21 S	4.63758521	-74.13671704
4232	CL 1B-KR 86	4.63879995	-74.15812585
4233	AC 151-KR 16	4.732167	-74.041865
4234	CL 151C-KR 113B	4.7544754	-74.099365
4235	AV AVENIDA DE LAS AMERICAS-KR 39BIS	4.62616125	-74.09172445
4236	TR 14PBIS-CL 69C S	4.710515	-74.13355065
4237	CL 11-KR 38	4.6015538	-74.0802238
4238	TR 5H-DG 56 S	4.5379688	-74.1150384
4239	KR 24D-CL 49 S	4.54291363	-74.10445104
4240	KR 17H-CL 14A S	4.587886	-74.102719
4241	AV AVENIDA CIUDAD DE CALI-CL 26B	4.6899683	-74.1088059
4242	CL 180-KR 7A	4.7565067	-74.03585115
4243	KR 14A-CL 121	4.69653	-74.0275209
4244	KR 92BIS-CL 129CBIS	4.730458	-74.0248959
4245	DG 64-KR 73H S	4.607139	-74.203754
4246	AC 125-KR 14	4.638969	-74.0610499
4247	TR 20-DG 63	4.565342	-74.145547
4248	CL 43-KR 7	4.72967	-74.0246269
4249	KR 109-CL 135	4.7405587	-74.13106225
4250	KR 73-CL 146F	4.7377584	-74.068828
4251	CL 22A-KR 132	4.69840385	-74.16212725
4252	CL 32-KR 20	4.617061	-74.0640169
4253	CL 93-KR 45	4.6803173	-74.0593682
4254	TR 71D-CL 1 S	4.6223514	-74.1378467
4255	CL 192C-KR 102A	4.76942935	-74.02621035
4256	CL 98-KR 5B SE	4.6811759	-74.04464765
4257	CL 87-KR 24	4.678151	-74.0650339
4258	DG 39-KR 72F S	4.597176	-74.145749
4259	KR 1-CL 74 ES	4.6628537	-74.0632363
4260	CL 56F-KR 105A S	4.68917815	-74.04557265
4261	KR 1-CL 1ABIS	4.595804	-74.1021076
4262	AK 9-CL 50	4.7080303	-74.0328567
4263	KR 3F-CL 52 S	4.63985547	-74.06900072
4264	CL 138-KR 46A	4.724639	-74.052886
4265	KR 55A-DG 78BIS	4.729745	-74.0247979
4266	AK 57R-CL 67 S	64.14451599	-152.27983093
4267	CL 13-KR 64A	4.6035592	-74.0794214
4268	KR 109-CL 75B	4.712316	-74.1223903
4269	KR 27-CL 45A	4.634122	-74.077925
4270	KR 72A-CL 56 S	4.6147635	-74.1260299
4271	AK 4A-CL 58	4.64793695	-74.0790912
4272	CL 93-KR 13 S	4.6756297	-74.0498544
4273	KR 26F-CL 35A S	4.5873243	-74.119479
4274	KR 124D-CL 133	4.7430192	-74.1110205
4275	CL 84-KR 6 SE	4.62816135	-74.2116787
4276	TR 3-CL 43A ES	4.63217385	-74.0720577
4277	AC 22-TR 35 S	4.641017	-74.0730399
4278	KR 18-CL 118	4.69946	-74.048689
4279	KR 33-CL 29A	4.6189197	-74.0742825
4280	CL 19B-KR 82	4.623161	-74.0911309
4281	KR 19D-CL 1C	4.594212	-74.0942259
4282	TR 73CBIS-CL 38B S	4.596793	-74.1263725
4283	KR 69-CL 77A	4.6862158	-74.0857725
4284	DG 70A-KR 4	4.6273566	-74.1316248
4285	AV AVENIDA DEL SUR-KR 45A S	4.544919	-74.1465799
4286	KR 78G-CL 40 S	4.63013635	-74.0732231
4287	CL 96-KR 68	4.68607755	-74.07046245
4288	KR 14B-CL 92	4.68111715	-74.0668102
4289	CL 48-KR 23B	4.6353023	-74.0661893
4290	KR 84-CL 66A	4.689553	-74.108288
4291	CL 152-KR 115	4.7571897	-74.10157835
4292	CL 51-TR 33 S	4.631279	-74.182401
4293	AK 14-CL 74B S	4.6980494	-74.1044939
4294	KR 24B-DG 42C S	4.5804509	-74.1252228
4295	KR 17-CL 73 S	4.660061	-74.0642989
4296	CL 60A-KR 73	4.6758353	-74.08223865
4297	KR 2-CL 3	4.59278835	-74.08578315
4298	KR 78A-CL 35C S	4.6225253	-74.1495374
4299	CL 42A-KR 92 S	4.6298032	-74.0657608
4300	KR 52B-CL 41A S	4.6215848	-74.16031445
4301	KR 71-CL 101	4.696169	-74.0758069
4302	CL 73DBIS-KR 14L SE	4.6044766	-74.07942225
4303	DG 5A-KR 7	4.7303983	-74.0262389
4304	CL 59-KR 90 S	4.58074585	-74.1800714
4305	KR 22I-CL 61	4.58800248	-74.18128001
4306	CL 28-KR 12D S	4.61560021	-74.06995396
4307	CL 39F-KR 68D	4.67649825	-74.0885661
4308	CL 20-KR 28A	4.68115465	-74.14811325
4309	KR 105C-CL 67B	4.699834	-74.124258
4310	KR 1-DG 39	4.742273	-74.0165869
4311	CL 128C-KR 50	4.7152725	-74.05819655
4312	KR 77TBIS-CL 51 S	4.72098	-74.126859
4313	KR 71A-CL 43A ES	4.63211771	-74.0717133
4314	KR 138-CL 52 S	4.7297813	-74.0688187
4315	CL 66-KR 68B	4.65328842	-74.06429277
4316	CL 73F-KR 47 S	4.70922117	-74.12169009
4317	DG 2-KR 78H	4.6581598	-74.0489516
4318	CL 67D-KR 13 S	4.6535571	-74.0629004
4319	CL 119-KR 11D	4.6987032	-74.0385218
4320	DG 38A-KR 32 S	4.5736311	-74.1509105
4321	KR 87C-CL 131	4.7408947	-74.12393955
4322	CL 2-KR 5B E	4.64251175	-74.16116135
4323	AK 70-CL 78BIS	4.65375	-74.05579
4324	AK 10-CL 0 S	4.6150317	-74.1269816
4325	CL 142-KR 127F	4.74781185	-74.1162635
4326	CL 92-KR 14BIS SE	4.62111985	-74.21468755
4327	KR 77BIS-CL 62D S	4.6491002	-74.06539485
4328	CL 70ABIS-KR 78A S	4.53708	-74.134586
4329	KR 45B-CL 70A S	4.6885143	-74.1015158
4330	KR 117-CL 151B	4.7559175	-74.1035784
4331	CL 49-KR 60	4.6373806	-74.0722509
4332	CL 48-TR 18B S	4.5862943	-74.1025807
4333	KR 8-CL 6G ES	4.59126615	-74.07076225
4334	KR 45BIS-CL 80 S	4.622873	-74.2067699
4335	DG 40-KR 40 S	4.5662496	-74.1103956
4336	CL 160-KR 45	4.7407693	-74.0461049
4337	AV AVENIDA DE LA CONSTITUCION-CL 52	4.6718921	-74.099883
4338	CL 187C-KR 5B	4.764404	-74.025852
4339	CL 134-KR 51A	4.74086895	-74.1296933
4340	AC 22-KR 12DBIS S	4.7009213	-74.0987761
4341	CL 42F-KR 91A	4.71972825	-74.1019261
4342	KR 17H-CL 74B ES	4.71962915	-74.13248515
4343	CL 47-KR 5H S	4.6039174	-74.1540501
4344	KR 88D-CL 6P S	4.645498	-74.159066
4345	KR 71-CL 67	4.66105915	-74.07427485
4346	KR 66-CL 12	4.60704454	-74.08700982
4347	AV AVENIDA CIUDAD DE CALI-AC 36 S	4.70286543	-74.10135954
4348	DG 76B-KR 30	4.67863204	-74.05992737
4349	AK 11-CL 84	4.6812414	-74.0752047
4350	KR 94A-DG 129BBIS	4.731246	-74.0258629
4351	DG 126B-KR 132D	4.7417284	-74.1108628
4352	KR 89-CL 22B	4.6691206	-74.1315225
4353	KR 12DBIS-CL 24	4.6529541	-74.08356476
4354	KR 7-CL 177	4.65252295	-74.15720285
4355	CL 78-KR 3	4.65806379	-74.04906396
4356	DG 62-KR 19A S	4.560201	-74.142285
4357	TR 17A-DG 92	4.6837065	-74.0510188
4358	CL 73-KR 70	4.657577	-74.0567279
4359	KR 23-CL 46A S	4.63257545	-74.06360595
4360	CL 47-TR 78H S	4.6150183	-74.1655587
4361	AK 14-CL 74C ES	4.6980494	-74.1044939
4362	CL 51BIS-KR 78G S	4.68720922	-74.12580165
4363	CL 90-KR 45	4.6733864	-74.0514822
4364	CL 50B-KR 34 S	4.637748	-74.0681739
4365	CL 84ABIS-KR 86	4.7070488	-74.0976515
4366	KR 104-CL 75D	4.7080647	-74.1178313
4367	AK 97-CL 20	4.68489155	-74.05715985
4368	KR 35-CL 2B	4.598259	-74.0945699
4369	KR 13A-CL 33	4.6176594	-74.0619567
4370	AK 19-CL 68A	4.69867	-74.0380679
4371	CL 39I-KR 68A S	4.602587	-74.1351752
4372	KR 66-CL 9	4.6242016	-74.1231434
4373	CL 77C-KR 57R S	4.6795627	-74.1104803
4374	KR 80-CL 32 S	4.6176155	-74.0659938
4375	KR 115-CL 143A	4.7501266	-74.10974195
4376	CL 58G-KR 79H S	4.64497155	-74.06673825
4377	CL 132D-KR 145A	4.745279	-74.1175599
4378	AK 68-CL 37	4.60306636	-74.13305583
4379	CL 49B-KR 2BIS E	4.54117	-74.106344
4380	AV AVENIDA DEL SUR-TR 65A	4.65459405	-74.1073204
4381	DG 17C-TR 24H S	4.585247	-74.100338
4382	KR 86-CL 42M S	4.6292211	-74.0645434
4383	AV AVENIDA LUIS CARLOS GALAN-CL 25	4.653067	-74.1116874
4384	AK 28-CL 19B	4.717506	-74.0476549
4385	KR 36-CL 72B	4.694607	-74.1024769
4386	KR 9-CL 0 ES	4.59337088	-74.07156164
4387	KR 66-CL 70	4.71080705	-74.13340365
4388	DG 117-KR 116	4.694168	-74.032329
4389	KR 96A-CL 65	4.65899565	-74.0748504
4390	CL 35-KR 26H S	4.6237681	-74.06939915
4391	AC 72-KR 68BBIS	4.6601746	-74.06308635
4392	CL 23D-KR 70	4.6641036	-74.1203264
4393	CL 186-KR 8	4.7629634	-74.0284122
4394	CL 71B-KR 14D S	4.62090635	-74.19809725
4395	KR 52-CL 45	4.65355325	-74.0984219
4396	AK 27-CL 22 S	4.618096	-74.0808089
4397	CL 51A-KR 6	4.67263105	-74.111036
4398	DG 53-KR 36A	4.6436147	-74.0813479
4399	AC 66-KR 25	4.6419994	-74.0745147
4400	KR 105H-CL 65	4.69714645	-74.1238602
4401	CL 43B-KR 6A E	4.65484137	-74.10229663
4402	CL 75-KR 69P	4.6846277	-74.085911
4403	KR 12A-CL 43A ES	4.63211771	-74.0717133
4404	KR 5C-CL 52 S	4.63943165	-74.0666057
4405	CL 27-KR 2 SE	4.6135118	-74.06915905
4406	AV AVENIDA CIUDAD DE CALI-KR 95BIS	4.69527887	-74.10604725
4407	CL 145-KR 98R	4.7244933	-74.0370152
4408	DG 53B-KR 78 S	4.60627965	-74.2076489
4409	CL 70-KR 84A	4.6928628	-74.10746765
4410	KR 68D-CL 22D	4.66626382	-74.13058968
4411	KR 1-CL 35 ES	4.59975	-74.1077609
4412	TR 60-CL 50 S	4.54035465	-74.10792655
4413	KR 24B-CL 32 S	4.6176155	-74.0659938
4414	AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 8B S	4.62858305	-74.17075265
4415	CL 17-KR 69G	4.6069922	-74.0774894
4416	CL 42-KR 99D S	4.6529629	-74.10162095
4417	KR 83-CL 62 S	4.64746781	-74.0608768
4418	KR 105-CL 69D	4.7035526	-74.1222781
4419	KR 89-CL 45A S	4.63386271	-74.0722315
4420	CL 50-KR 5X S	4.54035465	-74.10792655
4421	KR 6-CL 25C ES	4.63399039	-74.09121012
4422	KR 9-CL 84 S	4.666181	-74.050453
4423	CL 100-TR 53	4.688727	-74.0630538
4424	CL 1C-KR 37	4.6032187	-74.1114978
4425	CL 3-KR 12B S	4.5879336	-74.0909114
4426	AK 9-CL 132	4.7102915	-74.0297856
4427	KR 140B-CL 132D	4.744617	-74.1159269
4428	KR 18R-CL 75A S	4.7037626	-74.1096664
4429	KR 70C-CL 67A S	4.65574525	-74.06116375
4430	CL 58-KR 14	4.64540715	-74.06910495
4431	KR 5-CL 6	4.58990105	-74.0718791
4432	CL 136A-KR 14B SE	4.741722	-74.1034449
4433	TR 73-CL 57X S	4.6442628	-74.0674833
4434	CL 8B-KR 7 SE	4.59979246	-74.08370988
4435	CL 10B-KR 20 S	4.6045564	-74.0864651
4436	AV AVENIDA CIUDAD DE QUITO-CL 88B	4.6777871	-74.0617995
4437	CL 167A-KR 51	4.7436222	-74.0199803
4438	TR 94-CL 81A	4.71651932	-74.11390968
4439	CL 3-KR 11	4.59321085	-74.0843104
4440	CL 51-KR 13H S	4.639045	-74.0701088
4441	AC 145-KR 98	4.72137925	-74.0298062
4442	DG 43-KR 13A S	4.5697866	-74.1182218
4443	AV AVENIDA BOYACA-CL 97BIS	4.6841389	-74.0973765
4444	CL 91-KR 7 SE	4.6802463	-74.06669425
4445	AK 15-CL 72	4.7241316	-74.0414501
4446	CL 143B-KR 145B	4.751883	-74.1167442
4447	KR 11-CL 91	4.71350095	-74.09646545
4448	CL 23A-KR 28	4.6752775	-74.13473815
4449	KR 120-CL 104	4.729884	-74.100071
4450	AV AVENIDA PRIMERO DE MAYO-CL 69A	4.61683995	-74.1378661
4451	AC 139-KR 99	4.73928	-74.092086
4452	DG 46-KR 93 S	4.6790742	-74.0562404
4453	AV AVENIDA BOYACA-TR 68I	4.6836345	-74.0977195
4454	AC 68-KR 20	4.6768248	-74.0854837
4455	CL 43-KR 10B S	4.6048261	-74.1510086
4456	KR 26-CL 71H S	4.686532	-74.0971789
4457	CL 41A-KR 8A SE	4.63145445	-74.07395895
4458	CL 40C-KR 79A S	4.622951	-74.159212
4459	AV AVENIDA CARACAS-KR 27 S	4.58120965	-74.10237105
4460	KR 1-CL 1C	4.5879704	-74.0822501
4461	KR 66A-CL 41A	4.626188	-74.16173305
4462	CL 20-KR 16	4.61108085	-74.0777031
4463	KR 102-CL 152	4.72673115	-74.025196
4464	DG 57-KR 32 S	4.75213685	-74.0252755
4465	KR 47A-CL 118	4.6968637	-74.0376717
4466	KR 51-CL 0	4.7633437	-74.0275426
4467	AV AVENIDA SUBA-CL 106A	4.694079	-74.067291
4468	KR 19BIS-CL 46	4.7147825	-74.1376524
4469	CL 2-KR 88H	4.64448075	-74.1628641
4470	KR 33-CL 19	4.6099884	-74.0785131
4471	KR 1A-CL 65 S	4.65742145	-74.0725486
4472	CL 65B-KR 107C	4.7015331	-74.1277537
4473	CL 46-TR 12FBIS S	4.64656025	-74.0867441
4474	CL 4G-KR 56	4.6215654	-74.1181359
4475	KR 10H-CL 27C ES	4.6203356	-74.07560115
4476	KR 19A-CL 101A	4.68480725	-74.0442774
4477	KR 88H-CL 74B S	4.71097485	-74.12219915
4478	AV AVENIDA BOYACA-CL 55A S	4.578118	-74.140975
4479	CL 55-KR 87D S	4.68058385	-74.1133325
4480	KR 54-CL 50A	4.6381482	-74.0708008
4481	AK 7-CL 189	4.64571815	-74.06181731
4482	CL 130-KR 15	4.716474	-74.0536739
4483	KR 21-CL 40	4.6304342	-74.0742453
4484	AV AVENIDA CARACAS-CL 81A S	4.55566573	-74.12086277
4485	KR 20C-CL 72	4.68795905	-74.0955934
4486	TR 1B-CL 114A ES	4.69903115	-74.059636
4487	KR 71F-CL 64 S	4.71122975	-74.14010405
4488	AC 61-KR 23D S	4.681672	-74.07470895
4489	CL 123-KR 93	4.70279945	-74.04780625
4490	CL 128B-KR 121	4.71273245	-74.0473406
4491	AV AVENIDA BOYACA-KR 38B S	4.61200383	-74.14082065
4492	KR 77JBIS-CL 69 S	4.67898055	-74.0918925
4493	CL 22J-KR 114A	4.68618505	-74.1461013
4494	DG 80A-KR 101	4.7115899	-74.1121677
4495	KR 85-CL 75A	4.7107808	-74.1216476
4496	CL 138-KR 92A	4.7297813	-74.0688187
4497	AK 91-CL 129CBIS	34.0731341	-86.75319855
4498	AV AVENIDA BOYACA-KR 18M	4.64762875	-74.12886185
4499	KR 69C-CL 98A	4.6924983	-74.0761412
4500	AK 86-CL 23BIS	4.63893655	-74.1583519
4501	CL 87BIS-KR 86	4.71075835	-74.10113785
4502	KR 26CBIS-CL 72F S	4.71647325	-74.12965055
4503	AV AVENIDA CIRCUNVALAR-KR 12B	4.5958039	-74.0676887
4504	CL 64-KR 129	4.71616195	-74.0588905
4505	KR 34F-CL 29 S	4.63010885	-74.08058285
4506	KR 90-CL 84A	4.7080105	-74.1011313
4507	KR 4-CL 7 ES	4.729532	-74.0230191
4508	CL 53-KR 12A	4.56055405	-74.12577775
4509	KR 3BIS-CL 55B ES	4.58949495	-74.0773347
4510	KR 44-CL 59B S	4.5711921	-74.1472261
4511	KR 24B-CL 48 S	4.63805935	-74.07766355
4512	CL 51C-KR 81C S	4.6204956	-74.1737467
4513	AK 68-CL 67C	4.6734577	-74.0881925
4514	AV AVENIDA DE LA CONSTITUCION-CL 64I	4.67648645	-74.0967105
4515	KR 81C-CL 45B S	4.5698571	-74.1696073
4516	KR 62-CL 20	4.6069132	-74.0718188
4517	KR 25-CL 72	4.68795905	-74.0955934
4518	KR 34A-CL 31 ES	4.616318	-74.0644499
4519	AK 10-CL 5	4.640188	-74.1575199
4520	CL 161A-KR 18A	4.7413518	-74.0423363
4521	CL 6-KR 42H	4.58990105	-74.0718791
4522	KR 19-CL 40B S	4.6298455	-74.0721618
4523	KR 71-CL 57B S	4.648046	-74.0808909
4524	KR 1-CL 96 ES	4.66931398	-74.02475561
4525	KR 110-CL 79	4.71890815	-74.1206288
4526	AV AVENIDA BOYACA-KR 48 S	4.66057625	-74.11688981
4527	CL 55-KR 27 S	4.64190568	-74.06369671
4528	CL 9-KR 11	4.5998399	-74.0775783
4529	KR 88C-CL 68 S	4.6539605	-74.06226485
4530	AC 127-KR 16A	4.70683532	-74.05520427
4531	CL 64A-KR 73 S	4.657863	-74.0743659
4532	KR 7B-CL 153A	4.7292763	-74.0257482
4533	AC 1-KR 14B S	4.74153	-74.0354069
4534	KR 12D-DG 32	4.729717	-74.0245889
4535	KR 15-CL 119A	4.705246	-74.0771139
4536	CL 52B-KR 31 S	4.6055886	-74.1285733
4537	AC 80-KR 31	4.70133065	-74.0991054
4538	KR 66-CL 78	4.686392	-74.0843274
4539	CL 146-KR 16	4.72556675	-74.0356621
4540	CL 161-KR 4A	4.7293406	-74.0142935
4541	KR 51-CL 129	4.71635295	-74.06070335
4542	KR 66-CL 68	4.6556561	-74.0643458
4543	KR 56-CL 155	4.7309	-74.0272519
4544	AV AVENIDA BOYACA-CL 37A	4.69130981	-74.09242945
4545	AC 23-KR 96K	4.70296858	-74.10133131
4546	AV AVENIDA PRIMERO DE MAYO-CL 95 S	4.5758443	-74.09453095
4547	DG 53-TR 37A	4.587489	-74.1409869
4548	CL 123-KR 47	4.701832	-74.0441769
4549	AV AVENIDA CIRCUNVALAR-KR 42	4.65030236	-74.04851941
4550	KR 96-CL 159	4.7343685	-74.0266673
4551	KR 3B-CL 34A	4.62044625	-74.06502295
4552	KR 17A-DG 81BIS S	4.76347	-74.027759
4553	CL 123-KR 14	4.70279945	-74.04780625
4554	AC 6-KR 11A	4.5957791	-74.0827114
4555	CL 47B-TR 23A S	4.6529541	-74.08356476
4556	KR 19-CL 62	4.64746781	-74.0608768
4557	AK 96-CL 25G	4.683935	-74.126998
4558	CL 60-KR 80	4.6468029	-74.0639364
4559	CL 90A-KR 95D	4.718317	-74.1020449
4560	TR 45-CL 134	4.7336441	-74.08848745
4561	CL 130C-KR 93B	4.72718082	-74.08811345
4562	KR 139-CL 143	4.74834665	-74.107745
4563	CL 63A-KR 122	4.71151875	-74.14554415
4564	AC 70A-KR 92A	4.67195975	-74.04505655
4565	CL 60-KR 80J S	4.64744545	-74.0668899
4566	KR 149C-CL 132D	4.744115	-74.1200385
4567	CL 74-KR 64	4.6772462	-74.0833114
4568	AV AVENIDA DE LAS AMERICAS-TR 68	4.62547773	-74.09038475
4569	KR 17-CL 3A	4.619724	-74.1272689
4570	KR 92-CL 86BIS	4.71075835	-74.10113785
4571	KR 73A-CL 82	4.66666798	-74.05450941
4572	CL 108-KR 8A	4.684646	-74.031103
4573	DG 44B-KR 16	4.63218665	-74.0700568
4574	KR 10D-CL 36D S	4.555456	-74.0842339
4575	CL 122-KR 12	4.70126955	-74.04623905
4576	CL 92-KR 18A	4.677068	-74.0543351
4577	CL 125-KR 7C	4.7088443	-74.0749897
4578	CL 19-KR 105	4.67672335	-74.14569
4579	CL 134-KR 7BIS	4.712691	-74.030818
4580	CL 68-KR 69K	4.6790802	-74.09402665
4581	KR 67-CL 42	4.64853292	-74.097372
4582	KR 70B-CL 102	4.6820708	-74.0384227
4583	KR 88G-CL 49C S	4.5400095	-74.10537215
4584	TR 60-CL 127A	4.7070978	-74.04727145
4585	DG 101A-KR 5B	4.68627245	-74.0324136
4586	CL 62-KR 23C S	4.65282537	-74.07851221
4587	AV AVENIDA LUIS CARLOS GALAN-CL 69	4.6556	-74.112364
4588	CL 71-KR 3 S	4.6531686	-74.0539633
4589	DG 52CBIS-KR 27 S	4.6056386	-74.1261951
4590	AK 68-CL 77	4.67769125	-74.08574905
4591	CL 73-KR 57A	4.67251	-74.0779599
4592	CL 228-KR 45	4.62936581	-74.17463377
4593	AC 13-KR 12	4.640337	-74.0652331
4594	TR 76-CL 80I	4.66562162	-74.06336054
4595	TR 30-CL 53 S	4.544271	-74.117612
4596	AK 89-CL 34	4.62044625	-74.06502295
4597	KR 16F-CL 102	4.6876388	-74.0498845
4598	CL 16JBIS-KR 111A	4.6925712	-74.04068155
4599	CL 218-KR 45	4.7945055	-74.0456248
4600	CL 68A-KR 68A	4.68837455	-74.10505575
4601	CL 26-KR 31 S	4.5859834	-74.1142036
4602	CL 38B-KR 50C S	4.5977912	-74.1276932
4603	DG 8-KR 71 S	4.75643669	-74.02874929
4604	CL 127B-KR 45	4.7088845	-74.0541226
4605	KR 81-CL 21	4.67985875	-74.14504865
4606	CL 62HBIS-KR 74A S	4.61918755	-74.2008645
4607	CL 201-KR 45	4.7802151	-74.05668587
4608	DG 35A-KR 68 S	4.605094	-74.1319789
4609	KR 154-CL 131B	4.7304296	-74.02730315
4610	AV AVENIDA BOYACA-KR 3H	4.6906484	-74.0928557
4611	CL 49A-KR 38 S	4.6619475	-74.103583
4612	KR 122-CL 63	4.7038835	-74.0603048
4613	DG 47A-KR 72 S	4.603918	-74.154348
4614	DG 40-TR 34F S	4.5673192	-74.16752275
4615	CL 173-KR 7	4.75181055	-74.02496348
4616	AC 82-KR 7	4.729897	-74.0249889
4617	CL 38-KR 78K	4.62645885	-74.0701578
4618	KR 19D-CL 59 S	4.6462614	-74.06556055
4619	KR 114-CL 142	4.74625045	-74.1019862
4620	KR 80B-CL 48 S	4.66943555	-74.1122737
4621	CL 2-KR 53F	4.61574345	-74.12150495
4622	CL 19-KR 24F S	4.68960585	-74.156619
4623	KR 69-CL 63C	4.670533	-74.0969169
4624	KR 2D-CL 49A ES	4.6374426	-74.06940535
4625	CL 57-KR 72B S	4.64673765	-74.08233595
4626	CL 23-KR 100	4.67883315	-74.13811055
4627	KR 12-CL 38 ES	4.62645885	-74.0701578
4628	KR 1-CL 61 ES	4.6481576	-74.0650737
4629	AC 3-TR 42	4.7409286	-74.0330682
4630	CL 78BISA-KR 18I S	4.5849644	-74.1014017
4631	AC 3-KR 36	4.740505	-74.0314169
4632	KR 18-CL 39B	4.629093	-74.0722779
4633	CL 86-KR 89H	4.7160551	-74.10741835
4634	CL 88-KR 112G	4.71621075	-74.10359485
4635	KR 86A-DG 129B	4.723212	-74.0854109
4636	AV AVENIDA CARACAS-CL 321ABIS S	4.582749	-74.098728
4637	CL 69-KR 10 S	4.653624	-74.060517
4638	CL 60-KR 77K S	4.599524	-74.179003
4639	CL 65-KR 73 S	4.65497431	-74.06929182
4640	KR 73-CL 131A	4.724316	-74.0710969
4641	KR 81-CL 45BIS S	4.5699537	-74.1710011
4642	CL 14A-KR 88	4.67903179	-74.16587466
4643	CL 73-KR 69J	4.69185465	-74.09849725
4644	CL 23-KR 24F	4.6191322	-74.0801824
4645	CL 193-KR 11A	4.7699276	-74.03056915
4646	CL 95A-KR 14 S	4.6804527	-74.0490962
4647	KR 16B-CL 59 S	4.6462614	-74.06556055
4648	CL 63-KR 85A	4.6491093	-74.062455
4649	AV AVENIDA LUIS CARLOS GALAN-KR 68D	4.65474757	-74.11176868
4650	KR 80B-CL 58L	4.64867879	-74.0806201
4651	KR 87-CL 53C S	4.5439413	-74.1173595
4652	AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 65A S	4.5694503	-74.1256426
4653	CL 43-KR 10A	4.63045595	-74.0657692
4654	KR 27BBIS-CL 64A	4.7043	-74.1350369
4655	KR 32-CL 63 S	4.6444493	-74.0546799
4656	AV AVENIDA BOYACA-KR 17B	4.651719	-74.125833
4657	DG 71ABIS-KR 51	4.62591	-74.1346369
4658	KR 62-CL 162D	4.738732	-74.0288509
4659	KR 81I-CL 83C S	4.70838075	-74.10211275
4660	CL 167-KR 16D	4.74341631	-74.02031917
